,apparentTemperature,cloudCover,created_at,dewPoint,humidity,icon,location,num_tweets,precipIntensity,precipProbability,precipType,precipTypeNone,precipTypeRain,precipTypeSnow,pressure,sentiment_average,sentiment_percent_positive,temperature,time,timeHour,visibility,windBearing,windSpeed
366,38.6,0.11,{u'$date': 1511575355000},31.74,0.62,clear-day,Chicago,30.0,0.0,0.0,NoPrecip,True,False,False,1007.17,0.165796957672,0.604166666667,43.87,1511535600,2017-11-24 21,10.0,195,9.61
367,26.66,0.27,{u'$date': 1510858806000},25.59,0.72,partly-cloudy-night,Chicago,601.0,0.0,0.0,NoPrecip,True,False,False,1017.88,0.208909096504,0.687188019967,33.51,1510819200,2017-11-16 14,10.0,286,8.04
368,45.02,1.0,{u'$date': 1509652800000},46.57,0.98,cloudy,Chicago,640.0,0.0007,0.07,rain,False,True,False,1010.66,0.242334981455,0.7284375,47.09,1509613200,2017-11-02 16,2.13,196,4.68
369,46.3,0.0,{u'$date': 1509656400000},47.2,0.98,clear-night,Chicago,805.0,0.0005,0.05,rain,False,True,False,1010.89,0.164048835578,0.675465838509,47.72,1509616800,2017-11-02 17,2.03,220,3.92
370,43.2,0.7,{u'$date': 1509645601000},45.16,0.98,fog,Chicago,655.0,0.0049,0.49,rain,False,True,False,1010.21,0.245340919462,0.713231552163,45.73,1509606000,2017-11-02 14,1.91,196,5.0
371,43.83,0.7,{u'$date': 1509649202000},46.18,0.98,fog,Chicago,670.0,0.0007,0.07,rain,False,True,False,1010.34,0.2202699344,0.733208955224,46.66,1509609600,2017-11-02 15,1.98,203,5.77
372,50.27,0.0,{u'$date': 1509638406000},48.45,0.93,clear-day,Chicago,644.0,0.0,0.0,NoPrecip,True,False,False,1012.65,0.212141037511,0.694565217391,50.27,1509642000,2017-11-02 12,4.84,92,4.6
373,42.41,1.0,{u'$date': 1509642001000},44.33,0.97,fog,Chicago,738.0,0.0065,0.65,rain,False,True,False,1010.32,0.199217200393,0.687157482686,45.17,1509602400,2017-11-02 13,1.85,195,5.19
374,48.97,0.95,{u'$date': 1509631204000},47.39,0.94,cloudy,Chicago,589.0,0.0,0.0,NoPrecip,True,False,False,1013.33,0.278650336441,0.725523486135,48.97,1509634800,2017-11-02 10,3.89,36,2.77
375,49.17,0.31,{u'$date': 1509634800000},47.86,0.93,partly-cloudy-day,Chicago,632.0,0.0,0.0,NoPrecip,True,False,False,1012.87,0.193948120846,0.714715189873,49.74,1509638400,2017-11-02 11,4.07,78,3.24
376,47.21,0.0,{u'$date': 1509660007000},47.7,0.98,clear-night,Chicago,728.0,0.0,0.0,NoPrecip,True,False,False,1011.25,0.193184837443,0.698382173382,48.25,1509620400,2017-11-02 18,2.16,212,3.54
377,47.28,1.0,{u'$date': 1509663609000},47.55,0.98,cloudy,Chicago,613.0,0.0,0.0,NoPrecip,True,False,False,1011.23,0.171968634218,0.676128330614,48.21,1509624000,2017-11-02 19,3.05,226,3.4
378,46.82,0.38,{u'$date': 1511838031000},36.46,0.67,partly-cloudy-day,Chicago,53.0,0.0,0.0,NoPrecip,True,False,False,1018.28,0.171269157773,0.652830188679,46.82,1511798400,2017-11-27 22,10.0,154,1.04
379,50.22,0.35,{u'$date': 1511841691000},36.87,0.6,partly-cloudy-day,Chicago,61.0,0.0,0.0,NoPrecip,True,False,False,1017.54,0.191747155395,0.686885245902,50.22,1511802000,2017-11-27 23,9.98,151,1.1
380,35.23,0.14,{u'$date': 1511830807000},31.7,0.87,clear-day,Chicago,59.0,0.0,0.0,NoPrecip,True,False,False,1018.23,0.137168828112,0.601694915254,35.23,1511791200,2017-11-27 20,10.0,159,0.87
381,41.91,0.38,{u'$date': 1511834416000},35.38,0.77,partly-cloudy-day,Chicago,59.0,0.0,0.0,NoPrecip,True,False,False,1018.35,0.210719751647,0.710169491525,41.91,1511794800,2017-11-27 21,10.0,167,1.37
382,31.67,0.0,{u'$date': 1511722886000},23.55,0.72,clear-night,Chicago,51.0,0.0,0.0,NoPrecip,True,False,False,1022.66,0.136969248979,0.607026143791,31.67,1511683200,2017-11-26 14,10.0,307,2.16
383,29.66,0.05,{u'$date': 1511726476000},22.62,0.75,clear-night,Chicago,64.0,0.0,0.0,NoPrecip,True,False,False,1022.91,0.149150550809,0.6125,29.66,1511686800,2017-11-26 15,10.0,312,1.74
384,29.22,0.05,{u'$date': 1511730015000},22.6,0.76,clear-night,Chicago,45.0,0.0,0.0,NoPrecip,True,False,False,1023.65,0.251254133598,0.722222222222,29.22,1511690400,2017-11-26 16,10.0,299,1.41
385,28.4,0.05,{u'$date': 1511733607000},21.85,0.76,clear-night,Chicago,44.0,0.0,0.0,NoPrecip,True,False,False,1023.79,0.168369651182,0.678409090909,28.4,1511694000,2017-11-26 17,10.0,282,1.69
386,34.36,0.05,{u'$date': 1509753608000},34.76,0.78,clear-day,Chicago,610.0,0.0,0.0,NoPrecip,True,False,False,1026.21,0.216954438763,0.702459016393,41.13,1509714000,2017-11-03 20,9.61,357,11.75
387,35.11,0.0,{u'$date': 1509757202000},33.93,0.73,clear-day,Chicago,634.0,0.0,0.0,NoPrecip,True,False,False,1027.36,0.162699162335,0.664502591257,42.04,1509717600,2017-11-03 21,9.96,2,12.88
388,36.15,0.74,{u'$date': 1509760806000},34.08,0.71,partly-cloudy-day,Chicago,576.0,0.0,0.0,NoPrecip,True,False,False,1027.78,0.196325690188,0.67974537037,42.98,1509721200,2017-11-03 22,9.85,7,13.36
389,37.61,0.31,{u'$date': 1509764409000},34.96,0.7,partly-cloudy-day,Chicago,515.0,0.0,0.0,NoPrecip,True,False,False,1028.48,0.185109675429,0.68,43.93,1509724800,2017-11-03 23,9.89,13,12.53
390,27.43,0.07,{u'$date': 1511737232000},21.49,0.78,clear-night,Chicago,55.0,0.0,0.0,NoPrecip,True,False,False,1023.51,0.219023332452,0.676363636364,27.43,1511697600,2017-11-26 18,10.0,254,1.65
391,26.59,0.31,{u'$date': 1511740863000},21.22,0.8,partly-cloudy-day,Chicago,43.0,0.0,0.0,NoPrecip,True,False,False,1024.2,0.148715212234,0.688372093023,26.59,1511701200,2017-11-26 19,10.0,261,1.8
392,39.0,0.1,{u'$date': 1511805756000},32.12,0.76,clear-night,Chicago,60.0,0.0,0.0,NoPrecip,True,False,False,1018.02,0.312313568376,0.7825,39.0,1511766000,2017-11-27 13,9.87,207,1.22
393,52.22,0.13,{u'$date': 1511802008000},36.92,0.56,clear-day,Chicago,39.0,0.0,0.0,NoPrecip,True,False,False,1016.41,0.129791273541,0.646153846154,52.22,1511805600,2017-11-27 12,9.82,138,2.71
394,50.22,0.35,{u'$date': 1511798816000},36.87,0.6,partly-cloudy-day,Chicago,29.0,0.0,0.0,NoPrecip,True,False,False,1017.54,0.140606806986,0.650862068966,50.22,1511802000,2017-11-27 11,9.98,151,1.1
395,46.82,0.38,{u'$date': 1511794810000},36.46,0.67,partly-cloudy-day,Chicago,38.0,0.0,0.0,NoPrecip,True,False,False,1018.28,0.214126461988,0.631578947368,46.82,1511798400,2017-11-27 10,10.0,154,1.04
396,34.08,0.06,{u'$date': 1511820001000},30.2,0.86,clear-night,Chicago,49.0,0.0,0.0,NoPrecip,True,False,False,1018.63,0.231618572754,0.757227891156,34.08,1511780400,2017-11-27 17,9.66,209,0.55
397,35.36,0.05,{u'$date': 1511816501000},30.76,0.83,clear-night,Chicago,64.0,0.0,0.0,NoPrecip,True,False,False,1018.27,0.217291715988,0.713541666667,35.36,1511776800,2017-11-27 16,9.66,202,0.6
398,36.42,0.06,{u'$date': 1511812835000},31.14,0.81,clear-night,Chicago,68.0,0.0,0.0,NoPrecip,True,False,False,1017.88,0.251220049014,0.687254901961,36.42,1511773200,2017-11-27 15,9.73,201,1.1
399,37.7,0.05,{u'$date': 1511809293000},31.78,0.79,clear-night,Chicago,31.0,0.0,0.0,NoPrecip,True,False,False,1018.08,0.242309471443,0.835483870968,37.7,1511769600,2017-11-27 14,9.79,204,1.01
400,33.73,0.1,{u'$date': 1511827266000},30.31,0.87,clear-night,Chicago,47.0,0.0,0.0,NoPrecip,True,False,False,1018.03,0.297026198536,0.695035460993,33.73,1511787600,2017-11-27 19,9.41,165,0.81
401,33.56,0.04,{u'$date': 1511823620000},29.92,0.86,clear-night,Chicago,53.0,0.0,0.0,NoPrecip,True,False,False,1018.48,0.186387955816,0.6,33.56,1511784000,2017-11-27 18,9.66,177,0.64
402,33.44,0.72,{u'$date': 1509588005000},30.5,0.69,partly-cloudy-day,Chicago,700.0,0.0,0.0,NoPrecip,True,False,False,1017.5,0.150137739352,0.632428571429,39.75,1509548400,2017-11-01 22,10.0,172,9.75
403,35.26,0.12,{u'$date': 1509591606000},31.68,0.68,clear-day,Chicago,761.0,0.0,0.0,NoPrecip,True,False,False,1017.1,0.165151938785,0.64099868594,41.47,1509552000,2017-11-01 23,9.95,177,10.49
404,30.95,0.0,{u'$date': 1509580800000},27.74,0.66,clear-day,Chicago,760.0,0.0,0.0,NoPrecip,True,False,False,1017.71,0.18605082076,0.667434210526,37.9,1509541200,2017-11-01 20,10.0,177,10.21
405,31.95,0.31,{u'$date': 1509584402000},29.23,0.69,partly-cloudy-day,Chicago,846.0,0.0,0.0,NoPrecip,True,False,False,1017.73,0.144864092855,0.634397163121,38.68,1509544800,2017-11-01 21,10.0,174,10.14
406,52.89,0.81,{u'$date': 1511877627000},34.83,0.5,partly-cloudy-day,Chicago,46.0,0.0,0.0,NoPrecip,True,False,False,1012.88,0.372893184808,0.764492753623,52.89,1511881200,2017-11-28 09,10.0,204,7.45
407,51.39,0.35,{u'$date': 1511874058000},34.57,0.52,partly-cloudy-day,Chicago,53.0,0.0,0.0,NoPrecip,True,False,False,1012.46,0.242339017988,0.724616745283,51.39,1511877600,2017-11-28 08,10.0,205,7.37
408,52.72,0.0,{u'$date': 1511848862000},35.5,0.52,clear-night,Chicago,45.0,0.0,0.0,NoPrecip,True,False,False,1012.01,0.0138023121426,0.513333333333,52.72,1511852400,2017-11-28 01,10.0,206,8.44
409,58.97,0.86,{u'$date': 1511845605000},37.68,0.45,partly-cloudy-day,Chicago,55.0,0.0,0.0,NoPrecip,True,False,False,1012.49,0.194769611701,0.621363636364,58.97,1511892000,2017-11-28 00,10.0,214,7.07
410,51.64,0.0,{u'$date': 1511856043000},35.23,0.53,clear-night,Chicago,25.0,0.0,0.0,NoPrecip,True,False,False,1011.95,0.274134920635,0.765454545455,51.64,1511859600,2017-11-28 03,10.0,207,8.53
411,52.03,0.0,{u'$date': 1511852710000},35.51,0.53,clear-night,Chicago,43.0,0.0,0.0,NoPrecip,True,False,False,1012.19,0.157465026091,0.622351421189,52.03,1511856000,2017-11-28 02,10.0,201,8.05
412,50.86,0.0,{u'$date': 1511863265000},34.6,0.54,clear-night,Chicago,14.0,0.0,0.0,NoPrecip,True,False,False,1012.05,0.0455357142857,0.535714285714,50.86,1511866800,2017-11-28 05,10.0,203,8.23
413,51.18,0.0,{u'$date': 1511859716000},34.94,0.54,clear-night,Chicago,13.0,0.0,0.0,NoPrecip,True,False,False,1011.84,0.180956543457,0.611538461538,51.18,1511863200,2017-11-28 04,10.0,206,8.15
414,50.51,0.0,{u'$date': 1511870464000},34.35,0.54,clear-night,Chicago,15.0,0.0,0.0,NoPrecip,True,False,False,1012.2,0.253063973064,0.626666666667,50.51,1511874000,2017-11-28 07,10.0,204,8.07
415,50.58,0.0,{u'$date': 1511866803000},34.42,0.54,clear-night,Chicago,17.0,0.0,0.0,NoPrecip,True,False,False,1011.71,0.298451107716,0.779411764706,50.58,1511870400,2017-11-28 06,10.0,199,8.11
416,41.14,0.04,{u'$date': 1509418804000},34.17,0.6,clear-day,Chicago,588.0,0.0,0.0,NoPrecip,True,False,False,1005.35,0.118290336449,0.611819727891,47.24,1509379200,2017-10-30 23,10.0,277,14.86
417,40.14,0.7,{u'$date': 1509415205000},37.2,0.71,partly-cloudy-day,Chicago,726.0,0.0,0.0,NoPrecip,True,False,False,1005.09,0.170068893477,0.648484848485,46.21,1509375600,2017-10-30 22,10.0,273,13.71
418,39.09,0.31,{u'$date': 1509411602000},38.44,0.77,partly-cloudy-day,Chicago,733.0,0.0,0.0,NoPrecip,True,False,False,1004.71,0.165607602847,0.645566166439,45.31,1509372000,2017-10-30 21,9.89,271,13.42
419,38.49,0.0,{u'$date': 1509408001000},38.45,0.8,clear-day,Chicago,832.0,0.0,0.0,NoPrecip,True,False,False,1004.42,0.188974315922,0.658710603632,44.34,1509368400,2017-10-30 20,9.72,268,11.46
420,26.0,0.0,{u'$date': 1509451208000},20.94,0.56,clear-day,Chicago,350.0,0.0,0.0,NoPrecip,True,False,False,1020.17,0.307944242424,0.746530612245,34.99,1509454800,2017-10-31 08,10.0,279,13.38
421,25.69,0.0,{u'$date': 1509454800000},20.52,0.55,clear-day,Chicago,34.0,0.0,0.0,NoPrecip,True,False,False,1020.79,0.33794881589,0.816176470588,35.16,1509458400,2017-10-31 09,10.0,280,14.83
422,25.75,0.0,{u'$date': 1509444029000},19.1,0.51,clear-night,Chicago,114.0,0.0,0.0,NoPrecip,True,False,False,1017.97,0.27373427255,0.759649122807,35.36,1509447600,2017-10-31 06,10.0,277,15.42
423,25.65,0.75,{u'$date': 1509447611000},20.01,0.54,partly-cloudy-night,Chicago,172.0,0.0,0.0,NoPrecip,True,False,False,1019.05,0.213194112222,0.68226744186,35.03,1509451200,2017-10-31 07,10.0,283,14.49
424,27.33,1.0,{u'$date': 1509436856000},21.21,0.55,cloudy,Chicago,88.0,0.0,0.0,NoPrecip,True,False,False,1016.57,0.152969159944,0.642954545455,35.85,1509440400,2017-10-31 04,10.0,263,12.72
425,25.51,0.5,{u'$date': 1509440579000},20.39,0.53,wind,Chicago,44.0,0.0,0.0,NoPrecip,True,False,False,1017.19,0.189495053558,0.686363636364,35.65,1509444000,2017-10-31 05,10.0,275,17.38
426,27.21,0.5,{u'$date': 1509429611000},21.08,0.53,wind,Chicago,211.0,0.0,0.0,NoPrecip,True,False,False,1015.32,0.081812055331,0.59317535545,36.56,1509433200,2017-10-31 02,10.0,270,15.67
427,25.67,0.5,{u'$date': 1509433267000},21.54,0.56,wind,Chicago,145.0,0.0,0.0,NoPrecip,True,False,False,1016.14,0.178483094492,0.580172413793,35.85,1509436800,2017-10-31 03,10.0,273,17.73
428,31.03,0.31,{u'$date': 1509422410000},21.05,0.51,partly-cloudy-day,Chicago,449.0,0.0,0.0,NoPrecip,True,False,False,1022.1,0.131720490338,0.607906458797,37.57,1509469200,2017-10-31 00,10.0,264,9.16
429,27.66,1.0,{u'$date': 1509426007000},23.36,0.56,wind,Chicago,301.0,0.0,0.0,NoPrecip,True,False,False,1014.4,0.209889046937,0.647840531561,37.8,1509429600,2017-10-31 01,10.0,265,19.75
430,38.21,0.05,{u'$date': 1511413211000},23.85,0.45,clear-day,Chicago,406.0,0.0,0.0,NoPrecip,True,False,False,1014.51,0.143993813413,0.641133004926,43.59,1511460000,2017-11-23 00,10.0,217,9.7
431,26.61,0.87,{u'$date': 1511416803000},19.62,0.6,partly-cloudy-night,Chicago,149.0,0.0,0.0,NoPrecip,True,False,False,1022.01,0.182628441655,0.622818791946,32.04,1511420400,2017-11-23 01,10.0,218,5.58
432,36.63,0.23,{u'$date': 1511712296000},25.15,0.54,clear-day,Chicago,42.0,0.0,0.0,NoPrecip,True,False,False,1022.96,0.0541808390023,0.557738095238,40.29,1511715600,2017-11-26 11,10.0,237,5.24
433,34.35,0.29,{u'$date': 1509750011000},34.99,0.78,partly-cloudy-night,Chicago,568.0,0.0,0.0,NoPrecip,True,False,False,1025.03,0.197011996385,0.672764084507,41.34,1509710400,2017-11-03 19,9.35,0,12.5
434,34.41,0.08,{u'$date': 1509746402000},35.91,0.8,clear-night,Chicago,578.0,0.0,0.0,NoPrecip,True,False,False,1024.57,0.216642140739,0.725692041522,41.63,1509706800,2017-11-03 18,9.35,353,13.44
435,39.01,0.18,{u'$date': 1509735604000},40.45,0.83,clear-night,Chicago,595.0,0.0,0.0,NoPrecip,True,False,False,1022.33,0.222107695603,0.707920168067,45.14,1509696000,2017-11-03 15,8.07,345,12.95
436,40.02,0.26,{u'$date': 1509732008000},42.29,0.86,partly-cloudy-night,Chicago,641.0,0.0,0.0,NoPrecip,True,False,False,1021.21,0.179094490475,0.678003120125,46.3,1509692400,2017-11-03 14,7.67,348,14.57
437,35.02,0.11,{u'$date': 1509742801000},36.53,0.79,clear-night,Chicago,617.0,0.0,0.0,NoPrecip,True,False,False,1023.57,0.184791819594,0.689424635332,42.45,1509703200,2017-11-03 17,9.39,345,14.85
438,36.46,0.69,{u'$date': 1509739207000},37.57,0.8,partly-cloudy-night,Chicago,610.0,0.0,0.0,NoPrecip,True,False,False,1022.93,0.246708194375,0.707025761124,43.25,1509699600,2017-11-03 16,8.69,342,13.48
439,37.61,0.31,{u'$date': 1509721201000},34.96,0.7,partly-cloudy-day,Chicago,729.0,0.0,0.0,NoPrecip,True,False,False,1028.48,0.205299108987,0.681069958848,43.93,1509724800,2017-11-03 11,9.89,13,12.53
440,36.15,0.74,{u'$date': 1509717603000},34.08,0.71,partly-cloudy-day,Chicago,574.0,0.0,0.0,NoPrecip,True,False,False,1027.78,0.220566743011,0.713850174216,42.98,1509721200,2017-11-03 10,9.85,7,13.36
441,41.17,0.43,{u'$date': 1509728410000},43.27,0.86,partly-cloudy-night,Chicago,691.0,0.0,0.0,NoPrecip,True,False,False,1020.15,0.201290364418,0.704196816208,47.14,1509688800,2017-11-03 13,7.39,341,14.29
442,39.13,0.31,{u'$date': 1509724801000},35.91,0.7,partly-cloudy-day,Chicago,695.0,0.0,0.0,NoPrecip,True,False,False,1028.34,0.219581944451,0.70928057554,44.96,1509728400,2017-11-03 12,9.95,19,11.86
443,27.87,0.32,{u'$date': 1511442251000},22.7,0.64,partly-cloudy-day,Chicago,51.0,0.0,0.0,NoPrecip,True,False,False,1018.32,0.334401897122,0.674836601307,33.7,1511445600,2017-11-23 08,10.0,200,6.54
444,29.24,0.23,{u'$date': 1511445765000},23.14,0.6,clear-day,Chicago,52.0,0.0,0.0,NoPrecip,True,False,False,1017.66,0.443613677989,0.867307692308,35.85,1511449200,2017-11-23 09,10.0,200,8.54
445,26.58,0.29,{u'$date': 1510822829000},26.05,0.77,partly-cloudy-night,Chicago,118.0,0.0,0.0,NoPrecip,True,False,False,1018.67,0.163247442294,0.640254237288,32.48,1510826400,2017-11-16 04,10.0,290,6.28
446,26.38,0.5,{u'$date': 1510826431000},26.52,0.78,partly-cloudy-night,Chicago,64.0,0.0,0.0,NoPrecip,True,False,False,1019.9,0.217027113173,0.69375,32.75,1510830000,2017-11-16 05,10.0,295,7.04
447,25.7,0.99,{u'$date': 1510830002000},26.62,0.77,cloudy,Chicago,94.0,0.0001,0.01,snow,False,False,True,1020.7,0.223015086273,0.757978723404,33.15,1510833600,2017-11-16 06,10.0,313,8.96
448,26.19,1.0,{u'$date': 1510833611000},26.48,0.75,cloudy,Chicago,217.0,0.0,0.0,NoPrecip,True,False,False,1021.54,0.249649083515,0.701198156682,33.44,1510837200,2017-11-16 07,10.0,320,8.7
449,30.36,1.0,{u'$date': 1510808409000},27.41,0.71,cloudy,Chicago,558.0,0.0001,0.01,rain,False,True,False,1024.1,0.164499030391,0.642323775388,36.01,1510855200,2017-11-16 00,10.0,340,6.94
450,27.36,0.52,{u'$date': 1510812001000},25.9,0.7,partly-cloudy-night,Chicago,385.0,0.0001,0.01,snow,False,False,True,1016.93,0.15417743314,0.657842938312,34.73,1510815600,2017-11-16 01,10.0,293,9.5
451,26.66,0.27,{u'$date': 1510815603000},25.59,0.72,partly-cloudy-night,Chicago,262.0,0.0,0.0,NoPrecip,True,False,False,1017.88,0.0830387768067,0.585877862595,33.51,1510819200,2017-11-16 02,10.0,286,8.04
452,26.08,0.18,{u'$date': 1510819297000},26.04,0.76,clear-night,Chicago,134.0,0.0,0.0,NoPrecip,True,False,False,1018.06,0.122420207539,0.634701492537,32.83,1510822800,2017-11-16 03,10.0,290,7.62
453,50.29,1.0,{u'$date': 1509883204000},50.05,0.99,fog,Chicago,161.0,0.0,0.0,NoPrecip,True,False,False,1008.18,0.21077036447,0.685369220152,50.29,1509883200,2017-11-05 07,1.7,333,3.04
454,25.85,1.0,{u'$date': 1510837206000},26.41,0.74,cloudy,Chicago,343.0,0.0,0.0,NoPrecip,True,False,False,1022.76,0.232050248884,0.712827988338,33.67,1510840800,2017-11-16 08,10.0,322,9.9
455,26.4,1.0,{u'$date': 1510840801000},26.48,0.73,cloudy,Chicago,517.0,0.0,0.0,NoPrecip,True,False,False,1023.53,0.202899811052,0.666344294004,34.06,1510844400,2017-11-16 09,10.0,329,9.77
456,28.56,0.0,{u'$date': 1510167613000},27.58,0.8,clear-night,Chicago,583.0,0.0,0.0,NoPrecip,True,False,False,1028.0,0.194487166898,0.700364493997,33.18,1510128000,2017-11-08 14,9.68,298,4.89
457,28.09,0.0,{u'$date': 1510171200000},26.8,0.79,clear-night,Chicago,551.0,0.0,0.0,NoPrecip,True,False,False,1027.99,0.169466618425,0.69198859217,32.71,1510131600,2017-11-08 15,9.68,303,4.8
458,28.46,0.0,{u'$date': 1510174801000},26.38,0.78,clear-night,Chicago,573.0,0.0,0.0,NoPrecip,True,False,False,1027.89,0.202867135999,0.710383944154,32.57,1510135200,2017-11-08 16,9.57,285,4.26
459,27.36,0.0,{u'$date': 1510178406000},26.82,0.82,clear-night,Chicago,596.0,0.0,0.0,NoPrecip,True,False,False,1027.87,0.198984513917,0.677013422819,31.57,1510138800,2017-11-08 17,9.49,282,4.2
460,37.01,0.0,{u'$date': 1510153205000},26.73,0.57,clear-day,Chicago,629.0,0.0,0.0,NoPrecip,True,False,False,1028.75,0.266250120841,0.747223483988,40.93,1510156800,2017-11-08 10,9.77,290,5.79
461,38.18,0.0,{u'$date': 1510156819000},26.49,0.52,clear-day,Chicago,639.0,0.0,0.0,NoPrecip,True,False,False,1028.27,0.194178596734,0.676838810642,42.85,1510160400,2017-11-08 11,10.0,270,7.76
462,40.52,0.0,{u'$date': 1510160400000},26.16,0.49,clear-day,Chicago,566.0,0.0,0.0,NoPrecip,True,False,False,1026.94,0.212517695198,0.698616018846,44.06,1510164000,2017-11-08 12,9.95,284,6.11
463,30.06,0.0,{u'$date': 1510164000000},28.23,0.79,clear-night,Chicago,702.0,0.0,0.0,NoPrecip,True,False,False,1027.96,0.214308361107,0.711965811966,34.12,1510124400,2017-11-08 13,9.58,289,4.45
464,26.61,0.14,{u'$date': 1510182005000},26.74,0.83,clear-night,Chicago,80.0,0.0,0.0,NoPrecip,True,False,False,1027.95,0.0983395506403,0.59375,31.19,1510142400,2017-11-08 18,9.61,280,4.5
465,33.78,0.41,{u'$date': 1511751631000},23.41,0.58,partly-cloudy-day,Chicago,87.0,0.0,0.0,NoPrecip,True,False,False,1023.71,0.175998843111,0.624712643678,36.74,1511712000,2017-11-26 22,10.0,239,3.77
466,32.58,0.03,{u'$date': 1511571601000},29.93,0.69,clear-day,Chicago,39.0,0.0,0.0,NoPrecip,True,False,False,1008.16,0.296620082197,0.746153846154,39.15,1511532000,2017-11-24 20,10.0,202,10.03
467,30.35,0.21,{u'$date': 1509976801000},29.12,0.7,clear-day,Chicago,476.0,0.0,0.0,NoPrecip,True,False,False,1023.78,0.263324438,0.733193277311,38.0,1509980400,2017-11-06 09,9.95,348,11.95
468,27.7,0.2,{u'$date': 1509973218000},28.57,0.75,clear-day,Chicago,365.0,0.0,0.0,NoPrecip,True,False,False,1023.88,0.24363685905,0.697123287671,35.62,1509976800,2017-11-06 08,9.85,332,11.15
469,35.18,0.26,{u'$date': 1509948000000},35.43,0.76,partly-cloudy-night,Chicago,304.0,0.0,0.0,NoPrecip,True,False,False,1017.75,0.123659799492,0.591118421053,42.5,1509951600,2017-11-06 01,10.0,332,14.52
470,34.18,0.35,{u'$date': 1509944406000},30.22,0.67,partly-cloudy-day,Chicago,463.0,0.0,0.0,NoPrecip,True,False,False,1025.48,0.204787854412,0.699136069114,40.34,1509991200,2017-11-06 00,9.95,358,9.73
471,32.29,0.47,{u'$date': 1509955204000},31.27,0.73,partly-cloudy-night,Chicago,101.0,0.0,0.0,NoPrecip,True,False,False,1019.57,0.176211728316,0.626237623762,39.06,1509958800,2017-11-06 03,9.85,331,10.45
472,34.97,0.88,{u'$date': 1511284919000},27.56,0.58,partly-cloudy-day,Chicago,16.0,0.0043,0.31,rain,False,True,False,1010.1,0.301404671717,0.7125,41.19,1511287200,2017-11-21 12,10.0,280,10.35
473,27.55,0.08,{u'$date': 1509962450000},28.5,0.74,clear-night,Chicago,46.0,0.0,0.0,NoPrecip,True,False,False,1021.28,0.230333197398,0.65652173913,35.93,1509966000,2017-11-06 05,9.91,341,12.45
474,29.97,0.0,{u'$date': 1509958936000},30.63,0.76,clear-night,Chicago,62.0,0.0,0.0,NoPrecip,True,False,False,1020.68,0.175348458665,0.589784946237,37.45,1509962400,2017-11-06 04,9.84,335,11.17
475,36.48,0.06,{u'$date': 1511302829000},32.37,0.67,clear-night,Chicago,175.0,0.0001,0.01,rain,False,True,False,1005.46,0.154298093177,0.615238095238,42.55,1511262000,2017-11-21 17,10.0,217,10.84
476,36.62,0.15,{u'$date': 1511299169000},32.25,0.65,clear-night,Chicago,273.0,0.0,0.0,NoPrecip,True,False,False,1005.17,0.148470829112,0.651465201465,43.14,1511258400,2017-11-21 16,10.0,215,12.5
